# Time-averaged data for fix xyArea
# TimeStep v_xyArea
24410 4452.22
24420 4450.81
24430 4450.03
24440 4449.53
24450 4451.17
24460 4451.57
24470 4451.49
24480 4452.24
24490 4452.14
24500 4451.39
24510 4449.93
24520 4451.66
24530 4451.98
24540 4451.9
24550 4452.72
24560 4453.51
24570 4453.31
24580 4453.34
24590 4451.07
24600 4450.28
24610 4450.4
24620 4451.94
24630 4453.14
24640 4453.27
24650 4453.72
24660 4454.04
24670 4455.25
24680 4455.61
24690 4455.09
24700 4454.63
24710 4453.9
24720 4453.44
24730 4450.87
24740 4449.12
24750 4448.34
24760 4448.72
24770 4448.48
24780 4446.98
24790 4445.97
24800 4445.94
24810 4444.06
24820 4442.94
24830 4442.49
24840 4442.55
24850 4443
24860 4444.85
24870 4444.5
24880 4443.79
24890 4443.42
24900 4442.11
24910 4440.86
24920 4439.89
24930 4439.4
24940 4438.71
24950 4438.68
24960 4438.17
24970 4438.16
24980 4439.47
24990 4441.61
25000 4443.82
25010 4445.29
25020 4446.78
25030 4446.35
25040 4446.9
25050 4447.36
25060 4446.31
25070 4445.8
25080 4445.7
25090 4445.53
25100 4444.22
25110 4442.56
25120 4443.54
25130 4442.89
25140 4442
25150 4441.23
25160 4442.05
25170 4440.75
25180 4441.57
25190 4443.17
25200 4443.7
25210 4443.53
25220 4444.36
25230 4443.38
25240 4442.63
25250 4442.54
25260 4443.66
25270 4443.29
25280 4442.83
25290 4443.15
25300 4442.85
25310 4443.86
25320 4445.74
25330 4446.68
25340 4449.41
25350 4451.78
25360 4452.93
25370 4453.04
25380 4452.47
25390 4453.38
25400 4455.04
25410 4457
25420 4457.48
25430 4457.43
25440 4457.14
25450 4456.52
25460 4456.12
25470 4457.36
25480 4455.65
25490 4455.82
25500 4456.17
25510 4455.79
25520 4454.68
25530 4452.83
25540 4452.99
25550 4454.08
25560 4456.39
25570 4456.91
25580 4458.04
25590 4459.58
25600 4460.11
25610 4460.13
25620 4459.36
25630 4460.42
25640 4461.79
25650 4459.84
25660 4457.99
25670 4458.16
25680 4457.33
25690 4457.59
25700 4457.07
25710 4456.2
25720 4456.12
