# Time-averaged data for fix xyArea
# TimeStep v_xyArea
18540 4625.53
18550 4625.31
18560 4624.19
18570 4622.73
18580 4622.55
18590 4622.23
18600 4622.59
18610 4622.53
18620 4623.19
18630 4624.48
18640 4623.07
18650 4622.33
18660 4623.43
18670 4624.14
18680 4623.18
18690 4621.58
18700 4622.33
18710 4623.23
18720 4622.56
18730 4621.51
18740 4621.78
18750 4623.22
18760 4624.71
18770 4624.7
18780 4625.87
18790 4626.84
18800 4624.86
18810 4623.84
18820 4623.98
18830 4625.11
18840 4625.16
18850 4624.66
18860 4625.55
18870 4624.2
18880 4623.86
18890 4623.85
18900 4623.73
18910 4621.18
18920 4620.71
18930 4620.18
18940 4618.14
18950 4616.62
18960 4616.71
18970 4616.23
18980 4616.56
18990 4614.78
19000 4613.36
19010 4614.54
19020 4615.68
19030 4615.07
19040 4615.29
19050 4615.6
19060 4614.83
19070 4614.3
19080 4613.07
19090 4612.59
19100 4612.05
19110 4612.39
19120 4612.96
19130 4613.93
19140 4614.09
19150 4615.54
19160 4615.97
19170 4616.14
19180 4616.52
19190 4617.81
19200 4618.87
19210 4619.63
19220 4619.33
19230 4619.38
19240 4618.71
19250 4618.63
19260 4617.89
19270 4618.05
19280 4618.32
19290 4618.27
19300 4620.32
19310 4620.23
19320 4621.23
19330 4621.36
19340 4621.98
19350 4622.28
19360 4622.34
19370 4623.08
19380 4622.05
19390 4620.3
19400 4618.16
19410 4617.06
19420 4617.07
19430 4615.92
19440 4614.9
19450 4613.49
19460 4612.08
19470 4613.34
19480 4614.02
19490 4614.53
19500 4614.22
19510 4613.74
19520 4612.48
19530 4611.88
19540 4610.89
19550 4610.36
19560 4608.53
19570 4607.92
19580 4607.44
19590 4607.31
19600 4607.12
19610 4606.05
19620 4606.43
19630 4607.79
19640 4607.37
19650 4606.21
19660 4606.09
19670 4608.42
19680 4609.94
19690 4609.52
19700 4609.58
19710 4610.01
19720 4610.85
19730 4611.02
19740 4610.5
19750 4612.77
19760 4611.51
19770 4609.19
19780 4607.63
19790 4606.26
19800 4606.14
19810 4606.47
19820 4605.79
19830 4606.01
19840 4607.04
19850 4606.89
19860 4605.44
19870 4604.2
19880 4605.03
19890 4604.52
19900 4603.28
19910 4603.67
19920 4602.7
19930 4601.24
19940 4601.32
19950 4602.61
19960 4604.48
19970 4606.27
19980 4607.23
19990 4607.88
20000 4608.14
20010 4607.75
20020 4607.69
20030 4608.32
20040 4610.49
20050 4610.17
20060 4610.7
20070 4609.62
20080 4607.35
20090 4607.1
20100 4606.97
20110 4607.99
20120 4609.64
20130 4610.29
20140 4608.84
20150 4608.05
20160 4608.95
20170 4608.93
20180 4608.07
20190 4607.31
20200 4607.12
20210 4606.92
20220 4606.65
20230 4606.74
20240 4605.4
20250 4604.54
20260 4605.1
20270 4605.26
20280 4605.88
20290 4605.99
20300 4605.32
20310 4605.46
20320 4604.68
20330 4603.53
20340 4603.7
20350 4603.98
20360 4605.05
20370 4606.28
20380 4607.82
20390 4607.08
20400 4607.25
20410 4606.81
20420 4606.12
20430 4605.51
20440 4604.53
20450 4603.97
20460 4603.64
20470 4601.78
20480 4601.55
20490 4601.05
20500 4600.62
20510 4600.29
20520 4600.86
20530 4600.94
20540 4600.17
20550 4599.96
20560 4600.17
20570 4600.25
20580 4600.16
20590 4598.28
20600 4596.87
20610 4595.48
20620 4595.53
20630 4595.57
20640 4595.43
20650 4595.1
20660 4596.24
20670 4598.91
20680 4599.13
20690 4599.26
20700 4600.56
20710 4601.85
20720 4601.61
20730 4600.18
20740 4598.69
20750 4598.77
20760 4598.86
20770 4600.99
20780 4603.97
20790 4606.75
20800 4608.44
20810 4608.84
20820 4608.69
20830 4608.29
20840 4608.03
20850 4607.75
20860 4607.65
20870 4607.96
20880 4608.58
20890 4607.68
20900 4605.37
20910 4605.03
20920 4605.08
20930 4603.53
20940 4603.72
20950 4602.71
20960 4600.59
20970 4598.36
20980 4597.99
20990 4597.98
21000 4598.18
21010 4599.19
21020 4599.4
21030 4598.68
21040 4596.76
21050 4595.82
21060 4596.2
21070 4596.92
21080 4597.3
21090 4597.07
21100 4596.08
21110 4595.06
21120 4594.67
21130 4593.55
21140 4593.2
21150 4593.33
21160 4594.2
21170 4594.69
21180 4595.69
21190 4595.9
21200 4596.79
21210 4598.68
21220 4598.54
21230 4598.56
21240 4597.4
21250 4595.68
21260 4595.37
21270 4595.58
21280 4596.32
21290 4596.18
21300 4596.58
21310 4596.5
21320 4596.06
21330 4596.02
21340 4596.78
21350 4597.72
21360 4597.72
21370 4595.85
21380 4593.37
21390 4592.92
21400 4593.42
21410 4593.24
21420 4593.75
21430 4594.23
21440 4593.92
21450 4592.5
21460 4590.58
21470 4592.07
21480 4591.96
21490 4592.13
21500 4590.07
21510 4587.24
21520 4587.27
21530 4589.27
21540 4589.42
21550 4589.75
21560 4588.72
21570 4588.05
21580 4587.95
21590 4588.69
21600 4589.35
21610 4590.74
21620 4590.44
21630 4589.06
21640 4587.16
21650 4586.38
21660 4585.6
21670 4585.32
21680 4584.33
21690 4583.97
21700 4582.98
21710 4582.04
21720 4582.8
21730 4583.15
21740 4582.5
21750 4583.25
21760 4584.22
21770 4585.66
21780 4585.18
21790 4586.36
21800 4587.94
21810 4587.5
21820 4586.75
21830 4585.84
21840 4586.77
21850 4587.99
21860 4587.81
21870 4588.15
21880 4587.88
21890 4586.35
21900 4585.56
21910 4585.46
21920 4585.99
21930 4586.32
21940 4584.99
21950 4583.97
21960 4585.03
21970 4585.17
21980 4584.18
21990 4584.05
22000 4585.57
22010 4586.15
22020 4586.69
22030 4585.13
22040 4583.22
22050 4581.84
22060 4580.73
22070 4579.71
22080 4579.12
22090 4578.81
22100 4578.78
22110 4579.42
22120 4580.68
22130 4581.16
22140 4581.32
22150 4581.85
22160 4581.96
22170 4581.67
22180 4581.43
22190 4580.64
22200 4579.18
22210 4579.91
22220 4580.1
22230 4578.44
22240 4576.83
22250 4576.34
22260 4575.26
22270 4574.38
22280 4575.1
22290 4576.24
22300 4576.28
22310 4575.14
22320 4575.43
22330 4575.32
22340 4573.84
22350 4573.43
22360 4572.2
22370 4571.31
22380 4572.65
22390 4574.12
22400 4575.33
22410 4574.85
22420 4572.78
22430 4571.41
22440 4569.32
22450 4568.86
22460 4570.19
22470 4570.23
22480 4569.75
22490 4570.23
22500 4571.04
22510 4573.2
22520 4573.52
22530 4574.68
22540 4575.59
22550 4577.61
22560 4578.51
22570 4578.56
22580 4576.86
22590 4576.84
22600 4578.06
22610 4578.11
22620 4577.76
22630 4578.2
22640 4580.09
22650 4581.2
22660 4581.14
22670 4580.79
22680 4581.1
22690 4581.25
22700 4582.13
22710 4583.11
22720 4582
22730 4580.4
22740 4580.12
22750 4580.5
22760 4581.2
22770 4580.16
22780 4581.32
22790 4581.9
22800 4581.64
22810 4581.19
22820 4579.8
22830 4579.1
22840 4577.25
22850 4576.4
22860 4576.5
22870 4577.63
22880 4578.3
22890 4578.12
22900 4576.68
22910 4576.23
22920 4575.18
22930 4574.29
22940 4576.65
22950 4578.4
22960 4578.11
22970 4576.97
22980 4575.43
22990 4574.01
23000 4574.23
23010 4574.04
23020 4573.19
23030 4573.39
23040 4572.52
23050 4570.96
23060 4571.56
23070 4572.52
23080 4571.33
23090 4571.18
23100 4571.26
23110 4569.83
23120 4569.26
23130 4569.51
23140 4570.73
23150 4572.91
23160 4573.99
23170 4573.27
23180 4571.65
23190 4570.91
23200 4572.09
23210 4574.78
23220 4575.81
23230 4578
23240 4580.03
23250 4581.47
23260 4583.45
23270 4583.83
23280 4584.23
23290 4584.37
23300 4584.37
23310 4584.62
23320 4587.49
23330 4587.47
23340 4587.82
23350 4588.23
23360 4588.13
23370 4589.35
23380 4590.58
23390 4591.33
23400 4590.63
23410 4590.68
23420 4589.65
23430 4589.02
23440 4587.6
23450 4586.54
23460 4586.75
23470 4586.11
23480 4585.41
23490 4585.28
23500 4584.78
23510 4583.23
23520 4581.9
23530 4580.76
23540 4581.56
23550 4582.37
23560 4581.92
23570 4581.02
23580 4580.6
23590 4581.6
23600 4581.53
23610 4579.93
23620 4580.2
23630 4580.86
23640 4581.26
23650 4580.74
23660 4579.56
23670 4579.04
23680 4579.34
23690 4581.14
23700 4583.69
23710 4585.02
23720 4585.03
23730 4583.85
23740 4582.23
23750 4580.94
23760 4583.13
23770 4583.36
23780 4584.86
23790 4585.45
23800 4584.93
23810 4582.78
23820 4581.87
23830 4583.77
23840 4586.64
23850 4586.59
23860 4587.36
23870 4587.2
23880 4588.6
23890 4588.68
23900 4587.53
23910 4585.88
23920 4585.47
23930 4584.67
23940 4584.52
23950 4583.87
23960 4582.21
23970 4581.52
23980 4580.77
23990 4580.66
24000 4582.84
24010 4584.01
24020 4584.44
24030 4585.86
24040 4587.44
24050 4587.99
24060 4589.14
24070 4589.94
24080 4590.98
24090 4590.39
24100 4590.91
24110 4592.14
24120 4592.37
24130 4591.98
24140 4589.86
24150 4589.66
24160 4591.1
24170 4592.89
24180 4593.12
24190 4594.09
24200 4594.14
24210 4595.77
24220 4596.65
24230 4595.18
24240 4592.28
24250 4590.98
24260 4590.54
24270 4590.09
24280 4589.57
24290 4589.21
24300 4589.82
24310 4588.85
24320 4588.51
24330 4588.86
24340 4589.86
24350 4590.49
24360 4591.63
24370 4592.3
24380 4592.13
24390 4593.16
24400 4593.92
24410 4593.58
24420 4592.97
24430 4593.61
24440 4594.45
24450 4594.13
24460 4593.23
24470 4591.43
24480 4589.69
24490 4589.9
24500 4590.93
24510 4591.92
24520 4591.66
24530 4591.12
24540 4591.07
24550 4590.67
24560 4590.67
24570 4589.85
24580 4590.38
24590 4590.92
24600 4589.65
24610 4589.28
24620 4589.01
24630 4588.6
24640 4586.83
24650 4585.4
24660 4585.84
24670 4586.22
24680 4586.66
24690 4587.78
24700 4585.59
24710 4584.96
24720 4584.92
24730 4585.78
24740 4585.6
24750 4586.02
24760 4587.08
24770 4587.94
24780 4588.22
24790 4587.78
24800 4586.85
24810 4588.24
24820 4589.41
24830 4588.92
24840 4589.35
24850 4589.65
24860 4590.45
24870 4589.88
24880 4591.21
24890 4591.74
24900 4589.93
24910 4590.39
24920 4591.18
24930 4591.38
24940 4592.04
24950 4590.77
24960 4589.99
24970 4589.85
24980 4590.79
24990 4591.4
25000 4590.65
25010 4590.72
25020 4591.64
25030 4592.68
25040 4593.85
25050 4593.81
25060 4593.35
25070 4593.73
25080 4595.62
25090 4596.54
25100 4597.69
25110 4596.53
25120 4596.45
25130 4595.94
25140 4594.9
25150 4593.33
25160 4593.19
25170 4592.32
25180 4591.23
25190 4590.31
25200 4589.02
25210 4588.12
25220 4585.67
25230 4584
25240 4583.62
25250 4583.65
25260 4583
25270 4583.04
25280 4583.08
25290 4581.73
25300 4580.99
25310 4581.59
25320 4581.91
25330 4580.92
25340 4581.56
25350 4581.84
25360 4582.25
25370 4581.81
25380 4579.81
25390 4579.9
25400 4581.17
25410 4582.39
25420 4582.13
25430 4582.1
25440 4582.42
25450 4580.54
25460 4580.51
25470 4580.27
25480 4582.67
25490 4584.7
25500 4584.58
25510 4585.65
25520 4586.02
25530 4586.44
25540 4587.1
25550 4589.2
25560 4590.46
25570 4590.17
25580 4590.33
25590 4590.43
25600 4590.67
25610 4590.77
25620 4590.44
25630 4591.11
25640 4590.24
25650 4588.86
25660 4588.72
25670 4589.4
25680 4589.01
25690 4589.47
25700 4588.97
25710 4589.4
25720 4590.25
25730 4590.05
25740 4589.92
25750 4589.12
25760 4588.77
25770 4588.7
25780 4589.01
25790 4589.5
25800 4589.97
25810 4591.3
25820 4592.51
25830 4595.34
25840 4597.83
25850 4599.11
25860 4598.95
25870 4599.74
25880 4599.29
25890 4598.76
25900 4599.12
25910 4598.76
25920 4598.14
25930 4597.44
25940 4596.54
25950 4597.24
25960 4596.37
25970 4596.16
25980 4595.34
25990 4592.86
26000 4590.11
26010 4587.67
26020 4586.09
26030 4584.78
26040 4582.98
26050 4581.61
26060 4580.32
26070 4578.95
26080 4580.26
26090 4579.77
26100 4580.05
26110 4580.64
26120 4580.32
26130 4581.75
26140 4584.58
26150 4586.51
26160 4587.34
26170 4587.69
26180 4588.27
26190 4589.59
26200 4590.93
26210 4591.36
26220 4591.39
26230 4590.73
26240 4590.82
26250 4590.83
26260 4590.24
26270 4589.78
26280 4590.14
26290 4590.61
26300 4591.37
26310 4591.33
26320 4590.48
26330 4588.36
26340 4587.67
26350 4587.82
26360 4588
26370 4587.71
26380 4586.64
26390 4584.57
26400 4585.33
26410 4585.78
26420 4585.93
26430 4585.46
26440 4585.64
26450 4585.48
26460 4586.08
26470 4587.37
26480 4587.94
26490 4587.66
26500 4587.4
26510 4586.18
26520 4585.33
26530 4585.66
26540 4585.24
26550 4585.32
26560 4587.13
26570 4587.69
26580 4587.91
26590 4587.06
26600 4586.2
26610 4583.78
26620 4581.8
26630 4581.03
26640 4580.78
26650 4579.14
26660 4577.48
26670 4576.97
26680 4576.2
26690 4576.93
26700 4576.63
26710 4576.7
26720 4576.1
26730 4575.23
26740 4574.6
26750 4572.55
26760 4571.83
26770 4570.63
26780 4570.19
26790 4569.63
26800 4571.06
26810 4571.28
26820 4570.99
26830 4570.36
26840 4569.62
26850 4569.81
26860 4569.91
26870 4568.71
26880 4569.07
26890 4569.07
26900 4570.06
26910 4570.56
26920 4570.93
26930 4571.68
26940 4570.68
26950 4569.21
26960 4567.32
26970 4564.48
26980 4564.06
26990 4563.64
27000 4562.46
27010 4563.34
27020 4564.18
27030 4565.52
27040 4565.4
27050 4566.36
27060 4567.46
27070 4568.65
27080 4569.93
27090 4570.36
27100 4570.4
27110 4570.99
27120 4571.3
27130 4571.16
27140 4570.37
27150 4569.7
27160 4569.92
27170 4570.34
27180 4569.81
27190 4570.38
27200 4572.29
27210 4573.27
27220 4571.97
27230 4571.77
27240 4571.01
27250 4570.85
27260 4570.7
27270 4571.83
27280 4573.3
27290 4573.96
27300 4574.99
27310 4576.13
27320 4577.13
27330 4577.04
27340 4578.36
27350 4578.42
27360 4579.93
27370 4582.2
27380 4583.82
27390 4584.56
27400 4583.22
27410 4581.84
